id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date
120793,Male,Loyal Customer,58,Business travel,Business,678,2,2,2.0,2,3,4,5,4,4,5.0,4.0,4,4,3,0,0.0,satisfied,2022-10-10
86566,Female,Loyal Customer,33,Personal Travel,Eco Plus,762,3,1,3.0,3,3,3,2,3,3,5.0,2.0,2,2,3,0,0.0,neutral or dissatisfied,2022-10-12
66987,Male,Loyal Customer,51,Business travel,Business,2974,3,3,3.0,3,5,5,4,4,4,4.0,4.0,3,4,4,3,0.0,satisfied,2022-10-16
92283,Female,Loyal Customer,55,Personal Travel,Eco,1900,4,4,4.0,2,2,3,5,5,5,,5.0,4,5,3,0,0.0,neutral or dissatisfied,2022-10-12
72315,Male,Loyal Customer,15,Personal Travel,Eco Plus,919,4,3,4.0,4,4,4,4,4,2,4.0,4.0,1,3,4,0,0.0,neutral or dissatisfied,2022-10-30
41736,Male,Loyal Customer,11,Business travel,Eco,695,3,2,2.0,2,3,3,3,3,4,5.0,3.0,3,4,3,14,21.0,neutral or dissatisfied,2022-10-07
44318,Male,Loyal Customer,50,Personal Travel,Eco,837,3,4,3.0,3,3,3,4,3,4,5.0,4.0,4,5,3,23,26.0,neutral or dissatisfied,2022-10-30
67592,Male,Loyal Customer,53,Business travel,Business,2350,3,2,3.0,3,2,4,5,4,4,4.0,4.0,3,4,3,15,18.0,satisfied,2022-10-16
7937,Female,Loyal Customer,48,Business travel,Business,594,4,4,4.0,4,2,4,5,4,4,4.0,4.0,5,4,5,0,0.0,satisfied,2022-10-15
12892,Female,Loyal Customer,38,Business travel,Business,2974,2,2,2.0,2,3,1,4,4,4,4.0,4.0,5,4,3,0,0.0,satisfied,2022-10-19
80992,Male,disloyal Customer,26,Business travel,Business,228,2,4,3.0,4,5,3,5,5,4,4.0,3.0,3,3,5,11,1.0,neutral or dissatisfied,2022-10-15
46642,Male,Loyal Customer,40,Business travel,Eco,125,1,1,1.0,1,1,1,1,1,4,4.0,3.0,4,4,1,0,0.0,neutral or dissatisfied,2022-10-24
16043,Male,Loyal Customer,54,Personal Travel,Eco Plus,780,3,2,3.0,4,2,3,2,2,2,4.0,4.0,1,4,2,75,89.0,neutral or dissatisfied,2022-10-09
38092,Female,Loyal Customer,39,Business travel,Business,1237,3,4,4.0,4,1,3,3,3,3,3.0,3.0,1,3,4,0,14.0,neutral or dissatisfied,2022-10-15
127635,Female,Loyal Customer,47,Personal Travel,Eco,1773,1,3,1.0,4,5,2,1,2,2,1.0,4.0,1,2,3,0,3.0,neutral or dissatisfied,2022-10-14
66159,Female,Loyal Customer,37,Business travel,Business,1993,2,2,2.0,2,2,5,5,4,4,4.0,4.0,4,4,4,14,14.0,satisfied,2022-10-29
103889,Female,Loyal Customer,8,Personal Travel,Eco,1072,3,5,3.0,3,5,3,5,5,4,3.0,4.0,4,4,5,0,0.0,neutral or dissatisfied,2022-10-17
118197,Female,Loyal Customer,26,Personal Travel,Eco,1444,3,5,3.0,2,2,3,2,2,3,4.0,4.0,5,4,2,34,0.0,neutral or dissatisfied,2022-10-16
113079,Female,Loyal Customer,21,Business travel,Business,543,1,1,1.0,1,1,1,1,1,3,1.0,4.0,3,4,1,13,0.0,neutral or dissatisfied,2022-10-19
22462,Male,Loyal Customer,35,Personal Travel,Eco,83,4,5,4.0,3,4,4,4,4,3,4.0,4.0,4,4,4,11,0.0,neutral or dissatisfied,2022-10-01
42468,Female,Loyal Customer,34,Personal Travel,Business,395,2,4,2.0,2,5,4,4,3,3,2.0,3.0,3,3,3,0,0.0,neutral or dissatisfied,2022-11-01
24637,Female,Loyal Customer,15,Personal Travel,Eco,526,1,4,1.0,1,2,1,2,2,3,2.0,5.0,5,4,2,7,10.0,neutral or dissatisfied,2022-10-04
65406,Female,Loyal Customer,21,Personal Travel,Eco,631,3,5,3.0,2,4,3,3,4,4,4.0,5.0,5,4,4,0,0.0,neutral or dissatisfied,2022-10-23
2687,Male,disloyal Customer,23,Business travel,Eco,562,3,4,3.0,2,5,3,1,5,3,4.0,4.0,4,4,5,93,93.0,neutral or dissatisfied,2022-10-12
101695,Male,Loyal Customer,40,Personal Travel,Eco,1500,2,4,2.0,5,3,2,3,3,3,4.0,5.0,3,5,3,4,0.0,neutral or dissatisfied,2022-10-09
117771,Male,disloyal Customer,29,Business travel,Eco,1133,2,2,2.0,4,1,2,1,1,3,4.0,3.0,1,3,1,97,57.0,neutral or dissatisfied,2022-10-01
124576,Female,Loyal Customer,55,Business travel,Business,2263,5,5,4.0,5,5,5,5,5,5,5.0,5.0,4,5,5,0,15.0,satisfied,2022-10-23
117948,Male,Loyal Customer,39,Business travel,Eco,255,3,4,4.0,4,3,3,3,3,2,3.0,3.0,4,4,3,7,1.0,neutral or dissatisfied,2022-10-08
55375,Female,Loyal Customer,32,Business travel,Business,2313,2,2,3.0,2,2,1,2,2,4,5.0,4.0,4,4,2,14,0.0,neutral or dissatisfied,2022-10-07
30313,Male,disloyal Customer,27,Business travel,Business,391,5,5,5.0,4,2,5,4,2,5,2.0,5.0,4,4,2,25,17.0,satisfied,2022-10-31
82910,,Loyal Customer,31,Personal Travel,Eco,645,1,5,1.0,1,5,1,5,5,5,2.0,5.0,5,4,5,0,0.0,neutral or dissatisfied,2022-10-20
47674,Female,Loyal Customer,47,Personal Travel,Eco,1464,2,4,2.0,3,5,3,5,1,1,2.0,1.0,4,1,4,0,0.0,neutral or dissatisfied,2022-10-23
37038,Female,Loyal Customer,25,Business travel,Business,1105,5,5,5.0,5,3,3,3,3,3,5.0,1.0,3,5,3,2,0.0,satisfied,2022-10-03
125044,Female,Loyal Customer,29,Personal Travel,Eco,2300,5,1,5.0,2,5,5,5,2,5,,2.0,5,3,5,0,3.0,satisfied,2022-10-10
26238,Female,Loyal Customer,62,Personal Travel,Eco,581,4,5,4.0,4,2,4,5,5,5,4.0,5.0,4,5,5,8,3.0,neutral or dissatisfied,2022-10-24
89124,Female,Loyal Customer,31,Business travel,Business,1947,5,5,5.0,5,4,3,4,4,3,2.0,3.0,4,4,4,2,0.0,satisfied,2022-10-17
48779,Male,disloyal Customer,39,Business travel,Business,89,4,4,4.0,3,4,4,4,4,4,2.0,3.0,3,3,4,0,0.0,neutral or dissatisfied,2022-10-26
78354,Female,Loyal Customer,11,Business travel,Eco Plus,1547,1,5,5.0,5,1,1,1,1,2,3.0,3.0,4,3,1,0,0.0,neutral or dissatisfied,2022-10-18
55044,Male,disloyal Customer,26,Business travel,Business,1303,2,2,2.0,4,4,2,4,4,3,5.0,4.0,4,5,4,0,0.0,neutral or dissatisfied,2022-10-02
73271,Male,Loyal Customer,53,Business travel,Business,1197,5,5,5.0,5,4,4,4,4,4,4.0,4.0,5,4,4,22,21.0,satisfied,2022-10-16
61057,Female,Loyal Customer,55,Business travel,Business,1703,1,1,4.0,1,4,5,4,4,4,4.0,4.0,5,4,3,60,64.0,satisfied,2022-10-29
45372,Male,Loyal Customer,29,Personal Travel,Eco,188,3,5,3.0,1,3,3,1,3,3,3.0,5.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-23
32844,Male,Loyal Customer,46,Personal Travel,Eco,121,4,4,4.0,1,3,4,3,3,3,4.0,1.0,3,4,3,0,0.0,satisfied,2022-10-14
81557,Male,Loyal Customer,44,Business travel,Business,936,2,2,2.0,2,5,5,5,3,3,3.0,3.0,5,3,4,1,0.0,satisfied,2022-10-20
58232,Female,Loyal Customer,59,Personal Travel,Eco,925,2,4,3.0,4,3,1,3,5,5,3.0,5.0,3,5,4,4,5.0,neutral or dissatisfied,2022-10-07
49346,Female,Loyal Customer,38,Business travel,Eco,308,3,4,4.0,4,3,4,3,3,3,4.0,5.0,5,5,3,0,3.0,satisfied,2022-10-01
80479,Female,Loyal Customer,30,Personal Travel,Eco,1299,3,5,3.0,2,5,3,5,5,4,3.0,3.0,5,4,5,0,0.0,neutral or dissatisfied,2022-10-17
102461,Female,Loyal Customer,7,Personal Travel,Eco,414,0,4,0.0,3,3,0,3,3,4,2.0,5.0,3,5,3,0,0.0,satisfied,2022-10-28
91344,Male,Loyal Customer,8,Personal Travel,Eco Plus,404,3,3,3.0,3,3,3,3,3,1,1.0,4.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-06
26775,Female,Loyal Customer,59,Business travel,Business,1199,2,2,2.0,2,4,1,4,4,4,4.0,4.0,4,4,1,16,0.0,satisfied,2022-10-04
102082,Male,disloyal Customer,32,Business travel,Business,223,4,3,3.0,5,5,3,5,5,3,4.0,5.0,3,5,5,26,21.0,neutral or dissatisfied,2022-10-10
43751,Female,Loyal Customer,63,Business travel,Business,3514,1,1,1.0,1,5,5,3,4,4,4.0,4.0,4,4,5,0,28.0,satisfied,2022-10-05
49540,Male,Loyal Customer,59,Business travel,Business,1780,2,2,2.0,2,2,4,4,5,5,5.0,5.0,4,5,3,0,0.0,satisfied,2022-10-01
71009,Male,Loyal Customer,42,Business travel,Eco,802,2,3,3.0,3,2,2,2,2,4,4.0,4.0,1,3,2,0,0.0,neutral or dissatisfied,2022-10-15
95468,Female,Loyal Customer,45,Business travel,Business,1670,5,5,5.0,5,2,4,5,4,4,4.0,4.0,4,4,3,0,0.0,satisfied,2022-10-10
16888,Male,disloyal Customer,25,Business travel,Eco,746,1,1,1.0,4,2,1,2,2,4,,4.0,4,3,2,0,0.0,neutral or dissatisfied,2022-10-06
71831,Male,Loyal Customer,29,Business travel,Business,1846,4,4,4.0,4,4,4,4,4,4,3.0,3.0,4,3,4,0,0.0,neutral or dissatisfied,2022-10-23
37299,Female,Loyal Customer,53,Business travel,Eco,1056,3,4,4.0,4,1,5,4,3,3,3.0,3.0,1,3,1,19,7.0,satisfied,2022-10-21
101730,Male,Loyal Customer,32,Personal Travel,Eco,1216,2,0,2.0,2,2,2,5,2,2,5.0,4.0,5,2,2,2,0.0,neutral or dissatisfied,2022-10-07
57426,Male,Loyal Customer,24,Business travel,Business,3850,4,3,4.0,3,4,4,4,4,3,5.0,3.0,2,4,4,0,0.0,neutral or dissatisfied,2022-10-13
48496,Male,disloyal Customer,25,Business travel,Eco,848,3,3,3.0,4,2,3,2,2,3,4.0,3.0,2,4,2,0,0.0,neutral or dissatisfied,2022-10-29
119279,Female,disloyal Customer,22,Business travel,Eco,214,4,5,4.0,4,4,4,2,4,3,2.0,5.0,5,4,4,0,23.0,neutral or dissatisfied,2022-10-30
85021,Female,Loyal Customer,22,Personal Travel,Eco,1590,5,4,5.0,4,5,5,5,5,5,5.0,4.0,3,4,5,2,0.0,satisfied,2022-10-11
22127,Female,Loyal Customer,36,Business travel,Eco Plus,694,2,1,1.0,1,2,2,2,2,5,3.0,4.0,1,2,2,0,0.0,satisfied,2022-10-07
88163,Female,Loyal Customer,51,Business travel,Business,2792,3,2,3.0,3,3,4,5,4,4,4.0,4.0,4,4,5,15,6.0,satisfied,2022-10-12
104036,Female,Loyal Customer,47,Business travel,Business,2093,1,1,1.0,1,4,5,4,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-14
84805,Male,Loyal Customer,51,Business travel,Business,2987,2,2,2.0,2,5,4,5,3,3,3.0,3.0,4,3,5,0,3.0,satisfied,2022-10-24
111582,Female,Loyal Customer,38,Personal Travel,Eco,883,1,4,0.0,3,5,0,5,5,4,5.0,4.0,4,5,5,80,80.0,neutral or dissatisfied,2022-10-14
105704,Female,Loyal Customer,29,Business travel,Business,787,4,4,3.0,4,4,4,4,4,4,5.0,5.0,4,4,4,15,23.0,satisfied,2022-10-11
123366,Female,disloyal Customer,12,Business travel,Business,644,4,4,3.0,5,3,3,3,3,3,,5.0,5,5,3,0,0.0,satisfied,2022-10-08
70068,Male,Loyal Customer,49,Personal Travel,Business,460,4,4,4.0,4,3,4,4,1,1,4.0,1.0,5,1,5,0,1.0,satisfied,2022-10-20
59533,Female,Loyal Customer,44,Business travel,Business,2667,2,2,2.0,2,3,4,4,4,4,5.0,4.0,5,4,5,1,0.0,satisfied,2022-10-10
126414,Female,Loyal Customer,47,Business travel,Business,2918,4,4,4.0,4,4,4,5,5,5,5.0,5.0,4,5,4,7,0.0,satisfied,2022-10-01
19752,Male,Loyal Customer,60,Business travel,Business,3990,4,4,4.0,4,3,2,5,5,5,5.0,5.0,1,5,3,1,6.0,satisfied,2022-10-18
50350,Male,Loyal Customer,35,Business travel,Eco,190,5,2,2.0,2,5,5,5,5,1,4.0,5.0,2,5,5,0,0.0,satisfied,2022-11-01
94893,Female,Loyal Customer,51,Business travel,Business,248,2,4,4.0,4,3,3,3,2,2,2.0,2.0,2,2,2,14,5.0,neutral or dissatisfied,2022-11-01
118757,Female,Loyal Customer,42,Personal Travel,Eco,370,3,0,3.0,4,2,5,4,5,5,3.0,5.0,3,5,4,0,0.0,neutral or dissatisfied,2022-10-21
105712,Female,disloyal Customer,21,Business travel,Business,787,4,0,5.0,5,3,5,3,3,3,3.0,4.0,3,4,3,31,18.0,satisfied,2022-10-04
99597,Male,Loyal Customer,22,Personal Travel,Eco,930,3,1,4.0,3,4,4,3,4,3,4.0,3.0,3,3,4,1,23.0,neutral or dissatisfied,2022-10-09
6107,Female,Loyal Customer,62,Personal Travel,Business,409,2,5,5.0,3,5,5,5,3,3,5.0,3.0,3,3,4,71,103.0,neutral or dissatisfied,2022-10-10
52726,Male,Loyal Customer,19,Business travel,Eco,406,2,1,1.0,1,2,2,3,2,1,5.0,3.0,3,3,2,0,0.0,neutral or dissatisfied,2022-10-20
115981,Male,Loyal Customer,30,Personal Travel,Eco,308,5,3,5.0,4,5,5,5,5,2,3.0,4.0,4,4,5,12,3.0,satisfied,2022-10-24
7479,Female,disloyal Customer,25,Business travel,Business,925,5,3,5.0,1,2,5,2,2,3,4.0,5.0,4,5,2,0,0.0,satisfied,2022-10-21
111877,Male,disloyal Customer,18,Business travel,Eco,628,3,0,3.0,2,1,3,4,1,5,2.0,4.0,5,4,1,4,0.0,neutral or dissatisfied,2022-10-12
107181,Male,Loyal Customer,29,Business travel,Business,3628,1,2,2.0,2,1,2,1,1,1,2.0,4.0,1,3,1,18,7.0,neutral or dissatisfied,2022-10-28
42099,Female,Loyal Customer,44,Business travel,Business,996,3,3,3.0,3,2,3,5,4,4,4.0,4.0,2,4,1,0,0.0,satisfied,2022-10-26
25649,Female,Loyal Customer,18,Personal Travel,Eco,526,3,4,3.0,3,5,3,5,5,4,4.0,5.0,5,5,5,4,0.0,neutral or dissatisfied,2022-10-23
84419,Male,Loyal Customer,65,Personal Travel,Eco,606,1,4,1.0,4,2,1,2,2,4,5.0,4.0,3,3,2,6,8.0,neutral or dissatisfied,2022-10-31
101377,Female,Loyal Customer,52,Business travel,Business,2686,1,1,5.0,1,2,5,5,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-16
103497,Male,Loyal Customer,39,Personal Travel,Eco Plus,440,4,5,4.0,3,3,4,3,3,5,4.0,5.0,4,4,3,0,0.0,satisfied,2022-10-13
9573,Female,Loyal Customer,61,Business travel,Eco,288,1,1,1.0,1,1,1,1,1,5,4.0,3.0,1,2,1,191,210.0,neutral or dissatisfied,2022-10-11
91719,Male,disloyal Customer,28,Business travel,Business,588,0,0,0.0,2,1,0,1,1,4,2.0,4.0,5,5,1,0,0.0,satisfied,2022-10-29
42472,Female,disloyal Customer,23,Business travel,Eco,429,4,0,4.0,3,3,4,3,3,5,2.0,1.0,2,3,3,0,8.0,satisfied,2022-10-16
27215,Female,Loyal Customer,57,Business travel,Business,1024,2,2,2.0,2,3,5,5,3,3,4.0,3.0,4,3,3,1,10.0,satisfied,2022-10-18
27430,Male,Loyal Customer,48,Business travel,Eco,954,5,4,4.0,4,5,5,5,5,5,5.0,1.0,1,3,5,0,0.0,satisfied,2022-10-11
115143,Female,disloyal Customer,41,Business travel,Business,325,4,4,4.0,3,3,4,1,3,4,4.0,4.0,3,4,3,9,2.0,neutral or dissatisfied,2022-10-07
94491,Female,Loyal Customer,49,Business travel,Business,3133,4,1,4.0,4,3,5,4,4,4,5.0,4.0,5,4,5,2,1.0,satisfied,2022-10-11
106168,Male,Loyal Customer,34,Personal Travel,Eco,444,3,5,2.0,2,1,2,1,1,3,3.0,5.0,5,5,1,0,0.0,neutral or dissatisfied,2022-10-06
30602,Female,Loyal Customer,52,Business travel,Eco,472,5,1,1.0,1,5,3,1,5,5,5.0,5.0,2,5,4,0,0.0,satisfied,2022-10-12
66442,Female,Loyal Customer,67,Business travel,Business,1217,3,4,4.0,4,2,3,2,3,3,3.0,3.0,2,3,1,0,8.0,neutral or dissatisfied,2022-10-10
19180,Male,Loyal Customer,12,Business travel,Business,1024,3,3,3.0,3,3,3,3,3,4,4.0,3.0,3,3,3,134,146.0,neutral or dissatisfied,2022-10-13
103727,Female,Loyal Customer,62,Personal Travel,Eco,251,4,5,4.0,2,4,5,5,5,5,4.0,5.0,3,5,3,0,0.0,satisfied,2022-10-22
21297,Male,Loyal Customer,45,Business travel,Business,292,5,5,5.0,5,3,2,3,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-03
115568,Male,Loyal Customer,47,Business travel,Business,1729,5,5,5.0,5,2,5,4,5,5,5.0,5.0,5,5,5,7,0.0,satisfied,2022-10-05
92105,Male,Loyal Customer,23,Personal Travel,Eco,1535,1,4,2.0,1,3,2,3,3,3,3.0,3.0,3,5,3,0,0.0,neutral or dissatisfied,2022-10-04
30662,Male,Loyal Customer,45,Personal Travel,Eco,770,2,4,2.0,3,1,2,1,1,3,2.0,4.0,5,4,1,12,20.0,neutral or dissatisfied,2022-10-23
15453,Male,Loyal Customer,51,Business travel,Eco,331,5,3,3.0,3,5,5,5,5,4,1.0,3.0,2,5,5,48,53.0,satisfied,2022-10-03
16130,Female,Loyal Customer,41,Personal Travel,Eco,725,2,4,2.0,4,5,2,5,5,3,5.0,4.0,4,4,5,21,16.0,neutral or dissatisfied,2022-10-17
80549,Female,Loyal Customer,23,Business travel,Business,1747,1,1,1.0,1,1,1,1,1,4,3.0,3.0,2,4,1,0,0.0,neutral or dissatisfied,2022-10-08
92123,Male,Loyal Customer,46,Personal Travel,Eco,1589,4,5,3.0,2,5,3,5,5,4,5.0,4.0,3,5,5,0,0.0,satisfied,2022-10-15
120311,Male,Loyal Customer,38,Business travel,Business,3746,4,4,4.0,4,3,5,5,5,5,5.0,5.0,3,5,4,23,42.0,satisfied,2022-10-26
84851,Female,Loyal Customer,37,Business travel,Business,2948,3,3,3.0,3,4,4,4,5,5,5.0,4.0,2,5,4,0,0.0,satisfied,2022-10-01
116037,Male,Loyal Customer,24,Personal Travel,Eco,325,1,5,1.0,2,5,1,5,5,3,3.0,2.0,4,1,5,0,0.0,neutral or dissatisfied,2022-10-25
129015,Male,Loyal Customer,57,Business travel,Business,2704,4,4,4.0,4,2,4,4,4,4,4.0,4.0,3,4,5,0,,satisfied,2022-10-15
105348,Female,Loyal Customer,11,Personal Travel,Eco,452,4,5,5.0,3,5,5,1,5,3,4.0,4.0,3,5,5,0,0.0,satisfied,2022-10-20
52161,Male,disloyal Customer,58,Business travel,Eco,451,4,0,4.0,3,2,4,2,2,2,5.0,1.0,5,4,2,10,6.0,neutral or dissatisfied,2022-10-15
76841,Female,Loyal Customer,45,Business travel,Business,989,3,3,3.0,3,3,4,5,4,4,4.0,4.0,3,4,3,4,0.0,satisfied,2022-10-10
75207,Male,Loyal Customer,39,Business travel,Business,1726,2,2,2.0,2,5,3,2,2,2,2.0,2.0,2,2,4,2,0.0,neutral or dissatisfied,2022-10-01
129570,Female,Loyal Customer,8,Business travel,Eco Plus,2583,2,3,3.0,3,3,4,2,1,3,3.0,3.0,2,1,2,159,157.0,neutral or dissatisfied,2022-10-17
20322,Male,Loyal Customer,49,Business travel,Business,3885,5,5,5.0,5,3,5,4,4,4,4.0,4.0,4,4,3,40,36.0,satisfied,2022-10-13
19620,Male,disloyal Customer,24,Business travel,Eco,416,3,0,3.0,1,4,3,4,4,2,4.0,3.0,5,2,4,89,,neutral or dissatisfied,2022-10-24
108154,Female,Loyal Customer,23,Personal Travel,Eco,990,2,5,2.0,2,2,5,5,3,3,5.0,5.0,5,5,5,188,195.0,neutral or dissatisfied,2022-10-06
1323,Male,Loyal Customer,60,Business travel,Business,3795,2,2,2.0,2,4,5,4,5,5,5.0,4.0,3,5,4,39,52.0,satisfied,2022-10-02
26119,Female,Loyal Customer,24,Business travel,Business,2521,3,5,5.0,5,3,3,3,3,2,3.0,4.0,1,3,3,31,30.0,neutral or dissatisfied,2022-10-28
49389,Female,Loyal Customer,50,Business travel,Business,89,1,1,1.0,1,5,4,3,4,4,4.0,3.0,2,4,3,28,19.0,satisfied,2022-10-19
129000,Female,Loyal Customer,60,Personal Travel,Business,2611,2,4,2.0,1,2,1,3,2,1,4.0,4.0,3,2,3,0,0.0,neutral or dissatisfied,2022-10-04
99336,Female,Loyal Customer,47,Personal Travel,Eco Plus,448,2,3,2.0,3,3,1,2,2,2,2.0,2.0,4,2,3,2,0.0,neutral or dissatisfied,2022-10-28
88341,Male,Loyal Customer,31,Business travel,Business,3060,4,1,5.0,1,4,4,4,4,1,4.0,4.0,3,3,4,0,5.0,neutral or dissatisfied,2022-10-31
16982,Male,Loyal Customer,55,Business travel,Eco,610,2,2,2.0,2,2,2,2,2,1,4.0,3.0,4,4,2,0,0.0,neutral or dissatisfied,2022-10-20
118417,Male,disloyal Customer,23,Business travel,Business,647,0,5,0.0,2,5,0,5,5,3,5.0,4.0,5,5,5,14,9.0,satisfied,2022-10-23
19110,Female,Loyal Customer,25,Business travel,Business,323,5,5,5.0,5,4,4,4,4,4,5.0,1.0,4,4,4,0,0.0,satisfied,2022-10-10
70427,Female,Loyal Customer,39,Business travel,Business,187,1,1,1.0,1,2,4,4,3,3,4.0,4.0,3,3,3,0,0.0,satisfied,2022-10-11
54981,Male,disloyal Customer,27,Business travel,Business,1303,3,4,4.0,3,5,4,5,5,3,3.0,5.0,5,4,5,0,0.0,neutral or dissatisfied,2022-10-04
41113,Male,Loyal Customer,35,Business travel,Business,216,3,2,2.0,2,5,4,3,1,1,1.0,3.0,4,1,3,13,9.0,neutral or dissatisfied,2022-10-27
123086,Male,Loyal Customer,38,Business travel,Eco,507,2,4,4.0,4,2,3,2,2,3,1.0,4.0,4,4,2,0,0.0,neutral or dissatisfied,2022-10-21
112899,Female,Loyal Customer,45,Business travel,Eco,715,3,3,3.0,3,5,2,3,3,3,3.0,3.0,4,3,3,33,28.0,neutral or dissatisfied,2022-10-25
51567,Male,Loyal Customer,51,Business travel,Eco,509,4,1,1.0,1,4,4,4,4,1,1.0,5.0,5,1,4,0,0.0,satisfied,2022-10-22
7033,Female,Loyal Customer,52,Business travel,Business,2358,5,5,5.0,5,5,5,5,4,4,4.0,4.0,4,4,3,6,0.0,satisfied,2022-10-11
103721,Male,Loyal Customer,15,Personal Travel,Eco,251,2,5,0.0,5,3,0,3,3,3,2.0,5.0,5,4,3,3,0.0,neutral or dissatisfied,2022-10-24
30577,Male,disloyal Customer,29,Business travel,Eco,628,1,0,1.0,4,5,1,5,5,2,1.0,4.0,5,3,5,0,0.0,neutral or dissatisfied,2022-10-03
309,Male,Loyal Customer,53,Business travel,Business,853,2,2,2.0,2,4,4,5,4,4,4.0,4.0,5,4,4,0,0.0,satisfied,2022-10-27
43235,Male,Loyal Customer,57,Business travel,Business,347,3,2,4.0,2,1,4,4,3,3,3.0,3.0,2,3,3,0,32.0,neutral or dissatisfied,2022-10-01
5917,Male,Loyal Customer,18,Personal Travel,Eco,173,3,3,0.0,2,0,5,5,5,2,4.0,5.0,5,5,5,115,183.0,neutral or dissatisfied,2022-10-08
106682,Male,Loyal Customer,22,Personal Travel,Eco,451,3,4,3.0,3,4,3,4,4,1,5.0,3.0,2,4,4,17,11.0,neutral or dissatisfied,2022-10-18
85046,Male,Loyal Customer,43,Business travel,Business,2172,5,5,5.0,5,5,4,5,4,4,4.0,4.0,5,4,3,17,11.0,satisfied,2022-10-20
7262,Female,Loyal Customer,64,Personal Travel,Eco,135,3,3,3.0,3,3,3,3,5,5,3.0,5.0,4,5,2,0,26.0,neutral or dissatisfied,2022-10-28
83988,Male,Loyal Customer,44,Business travel,Business,1984,2,1,1.0,1,5,3,2,2,2,3.0,2.0,4,2,4,14,0.0,neutral or dissatisfied,2022-10-02
98140,Male,Loyal Customer,30,Personal Travel,Eco Plus,472,2,4,2.0,5,2,2,4,2,3,2.0,5.0,3,5,2,45,42.0,neutral or dissatisfied,2022-10-27
90593,Female,Loyal Customer,60,Business travel,Business,3661,5,5,5.0,5,5,5,5,3,3,4.0,3.0,5,3,5,0,9.0,satisfied,2022-10-17
108976,Male,Loyal Customer,19,Business travel,Business,2175,3,3,3.0,3,4,4,4,4,4,3.0,5.0,3,5,4,0,0.0,satisfied,2022-10-06
67918,Male,Loyal Customer,21,Personal Travel,Eco,1235,4,5,4.0,4,4,4,2,4,4,5.0,4.0,5,5,4,0,0.0,satisfied,2022-10-17
86851,Male,Loyal Customer,18,Personal Travel,Eco,484,3,2,3.0,3,2,3,4,2,1,5.0,3.0,2,2,2,10,13.0,neutral or dissatisfied,2022-10-13
121234,Male,Loyal Customer,46,Business travel,Business,2075,1,1,1.0,1,5,5,5,2,2,2.0,2.0,4,2,4,0,31.0,satisfied,2022-10-01
68395,Female,Loyal Customer,40,Business travel,Business,2374,2,2,2.0,2,4,4,5,5,5,5.0,5.0,3,5,3,0,0.0,satisfied,2022-10-24
81217,Female,Loyal Customer,75,Business travel,Business,1026,2,2,2.0,2,4,4,4,2,2,2.0,2.0,4,2,4,0,0.0,neutral or dissatisfied,2022-10-17
116009,Female,Loyal Customer,47,Personal Travel,Eco,358,1,3,1.0,2,1,3,2,1,1,1.0,1.0,1,1,3,2,0.0,neutral or dissatisfied,2022-10-12
7441,Female,Loyal Customer,26,Personal Travel,Eco,522,2,4,2.0,1,1,2,1,1,5,5.0,5.0,4,3,1,0,15.0,neutral or dissatisfied,2022-10-05
27375,Female,disloyal Customer,27,Business travel,Eco,1050,3,3,3.0,1,4,3,4,4,4,5.0,4.0,3,4,4,0,0.0,neutral or dissatisfied,2022-10-28
11188,Male,Loyal Customer,60,Personal Travel,Eco,270,4,0,4.0,3,3,4,3,3,3,4.0,4.0,3,4,3,47,36.0,neutral or dissatisfied,2022-10-27
5932,Female,Loyal Customer,52,Personal Travel,Eco,212,3,4,0.0,3,1,2,3,5,5,0.0,5.0,1,5,2,0,0.0,neutral or dissatisfied,2022-10-31
31673,Male,disloyal Customer,62,Business travel,Eco,967,3,3,3.0,2,1,3,1,1,3,1.0,5.0,2,5,1,0,0.0,neutral or dissatisfied,2022-10-19
117163,Female,Loyal Customer,57,Personal Travel,Eco,304,2,5,2.0,3,2,4,4,3,3,2.0,3.0,5,3,4,0,0.0,neutral or dissatisfied,2022-10-12
9809,Female,Loyal Customer,46,Personal Travel,Eco,493,1,4,1.0,1,2,4,5,3,3,1.0,3.0,3,3,3,0,2.0,neutral or dissatisfied,2022-10-21
121887,Female,Loyal Customer,22,Personal Travel,Eco,337,4,5,5.0,1,4,5,1,4,3,2.0,4.0,3,5,4,0,0.0,neutral or dissatisfied,2022-10-24
101076,Female,Loyal Customer,44,Business travel,Business,583,5,5,2.0,5,3,5,5,4,4,4.0,4.0,3,4,5,32,30.0,satisfied,2022-10-23
75430,Female,disloyal Customer,25,Business travel,Business,1384,5,5,5.0,2,3,5,3,3,5,2.0,5.0,5,5,3,1,0.0,satisfied,2022-10-28
